word,count
낯설만큼,3
잡을텐데,3
스쳐지나,3
편해질까,3
질텐데,3
waitong,3
없는거냐고,3
웃음마저,3
꿈꾸어,3
(One!,3
Two!,3
Three!,3
Four!,3
"Five,Sixth,Seven~!!",3
go~!),3
까만밤,3
입맞춤은,3
사라진대도,3
채게,3
정돈,3
지켜야,3
상관이,3
기다림들을,3
지워버리지,3
지새,3
잊혀져가고,3
가물가물해,3
안될줄,3
곳이야,3
딴사람과,3
했다만,3
떵떵거리며,3
바란다,3
씩씩씩,3
기대하게,3
비밀일,3
기다려져,3
헤아려보니,3
스칠,3
하얗던,3
기울여봐요,3
귀엽다고,3
기다릴뿐,3
여자라니까,3
안겨요,3
빠져버렸죠,3
잘하란,3
참견,3
못견디겠어,3
그렇다는,3
보이면서,3
친구였지,3
결혼도,3
위로하던,3
고민하다,3
넘길,3
값,3
탈,3
클럽에서,3
사귀어줘,3
묻자,3
senorita,3
숨길께,3
이뤄지도록,3
답답함에,3
차오르네,3
첫만남의,3
설레였던,3
심은,3
법이,3
Hop은,3
한국인은,3
간첩이,3
독도가,3
일본이면,3
지지는,3
얻어,3
누군,3
완벽하지,3
까지가,3
잊은듯이,3
저어도,3
위하는,3
전부라는,3
쓰도록,3
해줄거야,3
말아줄래,3
용서해줄게,3
차려봐,3
Windy,3
잊어야겠지,3
꿈속이라도,3
천번쯤,3
쉰,3
살다보니,3
무심했던,3
찾다가,3
닦아봐도,3
느낀다면,3
불쌍하다,3
서성이다,3
버리려해도,3
익숙해지고,3
받아주기만,3
기도하고,3
지우려해,3
-나를,3
향해있는,3
혼란,3
맞아요,3
떨려요,3
머물러줘요,3
했건,3
찔린,3
깊이도,3
멀리는,3
분신처럼,3
살아갈까봐,3
못잊고,3
아름다움에,3
선물이라고,3
기다려볼까,3
꼬인,3
찼다,3
고개는,3
고마웠을,3
웃어야만,3
그대라는걸,3
깨물고서,3
헤어지나요,3
needed,3
사라지나봐,3
남이되나요,3
잡지를,3
뛰는지,3
약속의,3
대신한,3
쓸수록,3
잊혀질까봐,3
전부였지만,3
(힘든,3
끝났어),3
흔해빠진,3
탓하며,3
불운은,3
아침이라도,3
시작하죠,3
가시지,3
바램으로,3
걱정들은,3
시선가득,3
떠나버릴것만,3
두려움까지,3
가려둔,3
그래줘요,3
사라질꺼야,3
위로해준,3
주지않아,3
만져도,3
웃어보려고,3
아일,3
어울린,3
울까,3
처음의,3
시계의,3
비치도록,3
신호가,3
tonight),3
Let',3
쫓기는,3
지긋지긋한,3
한판,3
구겨,3
hurry,3
연기에,3
�i겨,3
넥타일,3
감아서,3
잊혀지길,3
받나봐,3
빛들을,3
떠봐도,3
두근거리던,3
미인을,3
외치지만,3
맹세를,3
마지막인걸,3
지쳐가도,3
어제에,3
티나,3
집착하기,3
수사반장,3
적는,3
말해버렸어,3
한번이,3
원하시면,3
소설속에,3
다가가도,3
잊혀진다고,3
흐르도록,3
억지에,3
관심에,3
욱하는,3
예민해,3
깔끔,3
장난이,3
터프한,3
때문,3
늦으면,3
만나봐,3
ABC,3
열병,3
아프지않게,3
내소식에,3
울지않도록,3
기억되는,3
지갑은,3
심심한,3
돌린다,3
비워보자,3
벼랑끝에,3
오케이,3
날개짓으론,3
곳일,3
가빠와도,3
울리죠,3
미워해요,3
추스려도,3
하는가봐,3
아프자,3
참다,3
사라지더라도,3
은근히,3
유혹하지,3
예뻐야,3
여자지,3
남자지,3
아팠나봐,3
yeah...,3
모르나봐,3
나~,3
감싸서,3
두려고,3
기억해서,3
위할,3
뭔갈,3
하진마,3
미우니까,3
babe..,3
간단히,3
날려버린다,3
잘해줬던,3
눈뜰때,3
사랑할때까지,3
미웠던,3
me-,3
잊었다해도,3
(뭐라도,3
(웃어줘요),3
(누구와,3
하다가),3
(웃음도,3
잠결에,3
외쳤던,3
시들어가,3
멈추길,3
지워야해,3
(잊을께),3
얼룩지는,3
확인한,3
만남이었어,3
팔자지만,3
찢었던,3
헤어졌듯,3
기억과도,3
언제다시,3
커텐,3
이름까지,3
박혀있는,3
죽을지,3
세상속에서,3
turning,3
날리네,3
나서야겠지,3
않은가봐,3
악에,3
찼던,3
예를,3
길인,3
미치광이,3
말리면,3
운명이지,3
이겨내길,3
beneath,3
wing,3
못하겠지,3
견뎌내길,3
젠장,3
없다면서,3
말리지마,3
흘려요,3
행복할거,3
지켜주겠지,3
싶었니,3
막연하게,3
날아가도,3
떠져,3
아니지만요,3
만들어주죠,3
exactly,3
파이구,3
리믹스,3
똑같은걸,3
놀라지마,3
꿈인지,3
내눈이,3
잠겨서,3
벤치에,3
환상도,3
마술,3
헤어질텐데,3
갈라놓지,3
깨지는,3
뿐인가봐,3
Lost,3
showing,3
"now,",3
봤나봐,3
왜그래,3
변해가니,3
없었을텐데,3
사방에,3
식을,3
참어,3
잠깐만,3
바뀌지,3
sandness,3
crash,3
'til,3
wear,3
cell,3
working,3
drinking,3
such,3
거린,3
눈망울,3
다가갔지,3
도망가니,3
어떤게,3
쉬어가,3
지키기,3
얹혀,3
운동,3
얻고,3
hey-,3
첫번째는,3
춤추길,3
저물지,3
재밌어,3
POT!,3
경적,3
전화엔,3
사진들이,3
니표정,3
받은건,3
두손모아,3
bady,3
덧없이,3
흘려버린,3
남았네,3
웃었네,3
루돌프,3
외톨이가,3
눈꽃송이),3
넌내가,3
받아야,3
mode,3
fin,3
뒷모습까지,3
청춘이여,3
돌아볼때,3
욕심많은,3
가식과,3
옆집,3
늘어가죠,3
boyboyboy,3
맡길거야,3
saysaysay,3
나봐라,3
whywhywhy망설여,3
여자만나기,3
하품,3
더좋은,3
세상위에,3
y`all,3
체념속에,3
돌아볼래,3
둘러댈,3
(미안해),3
rip,3
다짐했었어,3
쌓여가겠죠,3
가득하겠죠,3
오래됐지,3
애기처럼,3
Excuse,3
아무튼,3
웃어버렸어,3
받아주면,3
uh!,3
보석같은,3
긴긴밤을,3
bigger,3
picture,3
젖었네,3
울잖아요,3
어리게만,3
아쉬움에,3
쌓여도,3
것인데,3
휘파람을,3
품속,3
휘청거릴때,3
애길지라도,3
무덤,3
속까지,3
숙이네,3
너뿐이야.,3
아니게,3
가긴,3
세상동안만,3
그리워하는지,3
(my,3
비춰봐도,3
다가오는것,3
뛰어올라볼까,3
물안개처럼,3
산타가,3
하나가득,3
사랑해!,3
흰눈처럼,3
포장지처럼,3
꾸민,3
아니었지,3
흘리기,3
played,3
소유할수,3
맺히는,3
잃었네,3
그친,3
담겨져,3
메리,3
고요히,3
거긴,3
미워했어,3
D.O,3
"Yeah,",3
파편,3
한편,3
"Everybody,",3
"전진,",3
하나쯤은,3
Korean,3
분만,3
했다네,3
R&amp;B,3
넘기고,3
터널,3
잡아줄수,3
생기진,3
들어주며,3
호기심에,3
두르네,3
시작해볼까,3
그려보는,3
안에도,3
아니었다면,3
바쳤지만,3
흩어지고,3
그랬잖아요,3
하기만,3
가방에,3
원더우먼,3
전전긍긍,3
위한맘에,3
하고있는,3
되뇌이는,3
울림이,3
닿기를,3
영원한건,3
남기에,3
간직해야,3
위니화조수에료샹다하이,3
지모춘자이,3
예리싱라이,3
잊혀갈,3
이걸로,3
hill,3
calls,3
cars,3
chill,3
보여주는,3
미워라,3
그세월,3
하지않아요,3
어색했어,3
발끝에도,3
포장을,3
몸짓까지,3
부풀려도,3
두리번,3
거리며,3
반복하는,3
흘러야,3
보내줘야해,3
떠나버렸지,3
보내지만,3
손가락엔,3
추기,3
랄랄라~~,3
지켜봐줘,3
말한대도,3
청했어,3
들리네요,3
탁자위에,3
goodness,3
참아왔었던,3
않았네,3
잊었고,3
말하여,3
포기해야,3
밤길을,3
접어놓으면,3
Flight,3
tear,3
힘들다면,3
bitter,3
가다보면,3
입히고,3
내님,3
얼,3
순간들도,3
belive,3
하늘아래서,3
역에서,3
지나가지마,3
준비했잖아,3
즐겨보고,3
너나나나,3
걱정스레,3
어제까진,3
밀치고,3
언젠지,3
되나봐요,3
안되네요,3
깊히도,3
슬어,3
꺼내보려,3
인걸요,3
외워도,3
와야해요,3
혼자이지,3
한잔이,3
하루같이,3
마중,3
저도,3
불러주고,3
들어주겠니,3
언제부터인지,3
쓰여,3
기침만,3
닳고,3
간절해,3
감싸던,3
향할,3
숨차던,3
아침햇살,3
지겨웠던,3
목요일에는,3
숨기려고,3
눈감을,3
목소리와,3
버린채,3
uhm,3
행복이었어,3
혼자란게,3
미안해마요,3
단한번의,3
빼곡히,3
삼켜내죠,3
말까봐,3
소중했기에,3
다줬었는데,3
보여줬던,3
지쳐갈때,3
내마음속으로,3
생각이나겠지,3
아닌줄,3
보이겠지만,3
기다려줄게,3
져주면,3
맘뿐이죠,3
울릴까,3
이것뿐,3
어땠을까요,3
몰랐겠죠,3
그대론데),3
사랑합니다.,3
아~사랑이,3
춘다.,3
아~이가슴,3
있었냔,3
Beat,3
(너와),3
만들어가),3
살아갈게),3
죽어버린,3
시작합니다,3
됐습니까,3
콧노래가,3
뭔,3
따라오라고,3
무댄,3
"muse,",3
기억처럼,3
알기전에,3
기도에,3
취했는지도,3
실수인지도,3
생각지는,3
사랑해왔다고,3
너만큼이나,3
매력은,3
possible,3
검색,3
BUT,3
거참,3
역사가,3
신문,3
채워가,3
원점으로,3
흘러라,3
남자다,3
melodic,3
creams,3
뛰어가지,3
cruising,3
보냈지,3
기억하잖아,3
없는거라,3
이런거라,3
얼어붙고,3
떼어낼,3
탓하고,3
삶보다,3
겁쟁이랍니다,3
tonight.,3
덤벼봐,3
이까짓,3
아파야죠,3
잊도록,3
서운했는지,3
걱정하잖아,3
자리도,3
기타,3
누릴,3
괴롭히는데,3
잊으려하면,3
목요일,3
갚지,3
더하면,3
스캔들나,3
섹시뮤직,3
넘을,3
어려움이라도,3
축복처럼,3
태양빛의,3
토닥여,3
error,3
그대로면,3
"Twenty,",3
world.,3
방황했던,3
time.,3
Anyone,3
now.,3
Dear,3
계산이,3
담엔,3
Walk,3
cos,3
흐트러지지,3
내가아닌,3
아픔에서,3
걱정스럽게,3
웃게한,3
같어,3
-널,3
내음,3
사랑하는데..,3
조명과,3
한결,3
힘이죠,3
성큼,3
흘리면서,3
멀리서라도,3
해서는,3
지난추억,3
숨겼던,3
되는데로,3
울려오는,3
드리지,3
시간에서,3
미워해라,3
답이야,3
사랑해라고,3
믿으니까,3
힘들거라는,3
다칠거라는,3
바람소리,3
돌려줄께요,3
그길,3
타들어,3
떠날꺼면서,3
떠날꺼잖아,3
저주라도,3
걸렸나봐,3
떠올리면서,3
영화에서,3
해보지도,3
um-,3
자리잡은,3
표현하긴,3
수놓은,3
되있는,3
엣헤~~,3
달콤했지,3
향하네,3
다주고라도,3
기대봐요,3
반하고,3
무표정해졌어,3
슬프지않은,3
미쳐버린,3
떠나간거야,3
외롭더라도,3
encore,3
fois,3
vais,3
aux,3
facile,3
Toujours,3
l'amour,3
c'est,3
"riens,",3
rines,3
Comment,3
les,3
"enfant,",3
마셔요,3
두근거려요,3
기분처럼,3
주문이,3
차례인거야(U~yeah),3
표정에,3
닮았죠,3
무너지겠지만,3
모자라지만,3
찾아오네요,3
아쉬움은,3
WORLD,3
ME.,3
RIGHT,3
지켜내는지,3
모질던,3
어디쯤인지,3
조각나,3
듣고는,3
뿌리치며,3
뛰어가던,3
없습니다,3
일학년,3
일반,3
싸고,3
달걀,3
개구쟁이,3
보여주기,3
머물며,3
사라져가기엔,3
시리게,3
보이려고,3
무덤덤한,3
돌리는지,3
생각만큼,3
시를,3
TV에,3
싱거운,3
상처들도,3
미소짓길,3
"Smile,",3
아픔을),3
기어이,3
질긴,3
발은,3
꼼짝,3
세월이란,3
괜찮다는,3
번져가,3
살았습니다,3
나무에게,3
휴가도,3
주자,3
알릴,3
바꾸는,3
고백해요,3
아이들에게,3
눈물들을,3
고치지,3
있는데...,3
있을게널,3
머리칼을,3
누르던,3
무시해도,3
brain,3
채운다,3
묻어버리게,3
두잔에,3
일지라도,3
갑갑한,3
차곡히,3
대며,3
다투던,3
생각했나봐,3
믿을래,3
여전한,3
울어대는,3
맑았던,3
불가능,3
절반은,3
울음소리,3
그리워하지,3
헤어진단,3
알았나요,3
늦은걸,3
말한거야,3
대했던,3
햇빛은,3
아껴줬는데,3
Wanting,3
45rpm,3
오오!,3
Open,3
Voice,3
아저씨가,3
아리따운,3
탑,3
긍정적인,3
스토리,3
들어온거죠,3
그약속,3
미워하면서,3
느껴질테죠,3
울기라도,3
NOTHIN'S,3
뿐이라면,3
허락하는,3
흘렸어요,3
말하면서,3
휘청인,3
붙들어요,3
MONG,3
Round,3
일하는,3
Warm,3
(짠짠짠),3
네온싸인,3
지나갔어도,3
준비했어요,3
행복하지마,3
진실인지,3
믿고싶어,3
변할지,3
지난일이야,3
약속했지,3
이유죠,3
행복하네요,3
연못,3
연못에,3
잠들어도,3
잘났어,3
부족하고,3
모잘라,3
다짐속에,3
좋지않아,3
울려대는,3
비굴해,3
허락된건,3
놀려대,3
원하지도,3
차렷,3
꿀벌처럼,3
아무생각,3
아문,3
아하!,3
유행,3
관한,3
그사람에게로,3
잘은,3
안식처인,3
세잎크로바,3
무기,3
passed,3
apple,3
"there,",3
않대,3
한달에,3
슬프면,3
안아주면되,3
기도했었어,3
다잊었다고,3
잊을꺼라고,3
갖혀,3
꺾이지,3
돌렸어,3
쉬웠어,3
가려봐도,3
믿진,3
봐달라고,3
주진,3
You...,3
날아가서,3
어깨는,3
몰아쳐,3
불빛에,3
거짓말같이,3
빠졌다면,3
밟힐테니,3
날보며,3
니생각,3
날때면,3
지워가겠지,3
여기엔,3
꼼짝도,3
(영원히),3
지겨울텐데,3
어루만지며,3
한사람만을,3
난홀로,3
참아내길,3
넋,3
둘이만,3
언니,3
(yes,3
따를,3
질러요,3
생각했어요,3
끝도알수없는,3
아직남아있지,3
하지말아,3
내가슴속에,3
곁은,3
할순없어,3
기억때문에,3
버텨요,3
생각했고,3
음악이야,3
어느새..,3
나없인,3
노래한,3
-오,3
발견한,3
먹이를,3
실력을,3
명의,3
MC가,3
Party는,3
밤부터,3
싶잖아,3
찍고,3
대구,3
부산,3
은빛의,3
사라져-,3
샴푸의,3
할꺼야-,3
이러는가봐,3
추억할,3
Naughty,3
지새도록,3
열을,3
찾을것만,3
기다리잖아요,3
꿈꾸죠,3
(마치),3
이런말,3
원해왔던,3
못하기를,3
익숙함이,3
자욱이,3
것마저,3
싶었다고,3
있자고,3
속보이는,3
헤어지니,3
울리지만,3
음성도,3
속아왔어,3
마법은,3
자랑하고,3
설레는지,3
끝에라도,3
께요,3
연습했는데,3
간적,3
찾아준,3
막아줄,3
흔적들만,3
머금고서,3
넘기면,3
사랑받지,3
바닷가에서,3
꿈들로,3
sitting,3
망설여져도,3
괴롭히고,3
꺼내려고,3
있겠나요,3
발가락,3
섹시하고,3
우유처럼,3
희고,3
기대하진,3
"""널",3
"사랑해""",3
(Ah!,3
Ah!),3
리듬이,3
했단다,3
보여줘요...,3
"걸..baby,",3
없어...,3
와요...,3
마...,3
함께...,3
위험하게,3
won’t,3
안나서,3
타인의,3
부족하지,3
여유,3
답답하지,3
달콤하지,3
향,3
유혹처럼,3
중독처럼,3
앞세워,3
물결을,3
여기까진,3
미련하게도,3
기억으로만,3
차오르고,3
한발도,3
Shy,3
돌리네요,3
그대뿐,3
don't-,3
gogeurs,3
쏟아내며,3
원해봐도,3
아파하죠,3
화낼,3
다른곳만,3
가셨는데,3
오시나,3
알아볼까봐,3
힘겹고,3
공기마저,3
자연스러워,3
여자라는,3
돌리긴,3
미워질,3
놔주는,3
언제가,3
우리함께해,3
기뻐해,3
대답했어,3
잃어버릴까,3
두번씩,3
안부에,3
되내이면서,3
안돼는걸,3
두고서도,3
바쁘다는,3
헤어질때,3
괜찮단,3
지나가는데,3
돌아올지,3
무너져가,3
anyone,3
안되는거죠,3
혼자있을때처럼,3
비웃진,3
지나가요,3
바달,3
나이젠,3
외로움과,3
(행복해,3
열죠,3
생각해봤자,3
겨울지나,3
썩어,3
이즈,3
오우~,3
바~~암,3
생각들은,3
남들의,3
알아들을,3
이기적이라,3
지켜주길,3
변해가지,3
마주쳤어,3
끄는,3
싹을,3
뛰어라,3
오래야,3
에로,3
돼죠,3
잘한거죠,3
마치고,3
쉽지않은,3
만나는건,3
해보는거야,3
오늘에야,3
싫어했던,3
인거죠,3
지켜갈께,3
비키니,3
타임,3
기억할거야,3
우리였잖아,3
들아,3
쓰러진다,3
지쳐가지만...,3
강해져만,3
뿐이야...,3
지켜봐...,3
두려움만,3
사랑뿐이야,3
섭섭한,3
있었겠지만,3
쏜다,3
응,3
웃는다는,3
피도,3
정당한,3
psycho,3
fighter,3
인상,3
aka,3
damage,3
날들아,3
욕까지,3
술에취한,3
트레이너,3
트랙,3
가려워,3
트러블,3
내복,3
까만데,3
호텔,3
혼자여서,3
고독이란,3
"crazy,",3
탁한,3
떠나가리오,3
서울에서,3
제주까지요,3
건너가리요,3
한라산에서,3
백두산까지요,3
자태,3
역전,3
조명은,3
없는가,3
걸게,3
하늘하늘,3
오지않아,3
벌고,3
무섭네,3
도망가고,3
사셨나요,3
싸가지,3
마침,3
조마조마,3
보일수록,3
달게,3
killed,3
멎어버릴,3
?,3
그딴,3
젊기에,3
오른손엔,3
젊다는게,3
밑천인데,3
째째하게,3
